,SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls
74,1162769,14000,1018144,18604,121,3.0,2006,2004.0,Medium,2011-05-12,CTL60,CTL60,,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Georgia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,
75,1163750,70000,176972,1597,121,3.0,2002,2287.0,Medium,2006-12-07,D5MXL,D5,M,,XL,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",California,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,4 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,VPAT,Finger Tip,,
76,1163833,39000,226979,3542,121,3.0,2002,3002.0,High,2006-08-24,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Virginia,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
77,1164274,54000,1008895,4580,121,3.0,2005,2969.0,Medium,2008-11-20,230CLC,230,C,,LC,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Oregon,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,
78,1164666,17000,592063,1118,121,3.0,1997,4692.0,Low,2010-02-25,312BL,312,B,,L,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
79,1164979,81000,318494,1624,121,3.0,2000,3914.0,Medium,2005-12-14,D6MXL,D6,M,,XL,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",West Virginia,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,Finger Tip,,
80,1165328,10000,1063533,18263,121,3.0,2004,1058.0,Medium,2007-11-15,MC80,MC80,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,North Carolina,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
81,1165379,19000,402005,7019,121,3.0,2002,179.0,Low,2004-03-11,246,246,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,New Jersey,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
82,1166317,9500,1060658,22072,121,3.0,2005,813.0,Medium,2009-06-12,317,317,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
83,1166948,23500,1024999,5857,121,3.0,2003,1371.0,Low,2007-11-15,EC55B     ,EC55,B     ,,,Mini,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,16 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
84,1167248,51000,1039399,11608,121,3.0,2000,6112.0,Medium,2006-12-07,EX270LC5,EX270,,LC,5,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,Manual,None or Unspecified,Double,,,,,
85,1167410,25500,731871,3171,121,3.0,2000,0.0,,2007-02-22,580L,580,L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Mississippi,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
86,1167643,26500,1045049,4605,121,3.0,2004,2671.0,Medium,2008-12-04,310G,310,G,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Delaware,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
87,1167881,9500,1004665,10468,121,3.0,2002,0.0,,2010-02-25,EC25,EC25,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
88,1167980,30500,142196,3764,121,3.0,2003,0.0,,2007-10-04,914G,914,G,,,,Wheel Loader - 90.0 to 100.0 Horsepower,North Carolina,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
89,1168118,16500,1056279,4604,121,3.0,2000,4050.0,Medium,2007-12-13,310E,310,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Nevada,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
90,1168357,61000,453388,3824,121,3.0,1999,12085.0,High,2006-12-07,950G,950,G,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Limited Slip,Conventional
91,1168438,50000,320214,1130,121,3.0,2006,2411.0,Medium,2010-01-28,315CL,315,C,,L,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",West Virginia,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,24 inch,None or Unspecified,None or Unspecified,Yes,Double,,,,,
92,1168491,37500,1010058,1937,121,3.0,1995,5658.0,Medium,2004-07-01,790ELC,790,E,,LC,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
93,1168497,31000,1026567,18467,121,3.0,2004,340.0,Low,2006-02-09,MX45,MX45,,,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Missouri,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
94,1169345,24000,50551,13398,121,3.0,2003,1078.0,Medium,2006-06-15,305CR,305,,,CR,Mini,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Louisiana,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,Manual,None or Unspecified,Double,,,,,
95,1170031,41000,1010633,11390,121,3.0,2004,3256.0,Medium,2010-11-11,160CLC,160,C,,LC,Small,"Hydraulic Excavator, Track - 14.0 to 16.0 Metric Tons",Connecticut,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,None or Unspecified,None or Unspecified,Hydraulic,Yes,Double,,,,,
96,1170637,12500,1009835,4604,121,3.0,1997,7142.0,Medium,2009-05-14,310E,310,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Oklahoma,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
97,1170862,90000,464718,1333,121,3.0,1999,7573.0,Medium,2005-11-03,345BL,345,BL,,,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,None or Unspecified,None or Unspecified,Yes,Double,,,,,
98,1171182,5750,1018741,5503,121,3.0,1000,4275.0,Low,2010-11-18,743B,743,B,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Missouri,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
99,1171297,11500,1069676,11859,121,3.0,1000,0.0,,2007-08-23,SK120,SK120,,,,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Ohio,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,Manual,None or Unspecified,Double,,,,,
100,1171411,12500,1057399,6195,121,3.0,1999,3317.0,Low,2010-12-16,860SB,860,SB,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Georgia,BL,Backhoe Loaders,Two Wheel Drive,EROPS w AC,Yes,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
101,1172015,17000,1027473,4764,121,3.0,2002,1638.0,Low,2009-08-20,650H,650,H,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Alaska,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
102,1172165,11950,999516,16770,121,3.0,2009,307.0,Low,2011-05-26,L2800D,L2800,D,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
103,1172832,32000,1067748,3823,121,3.0,1000,0.0,,2009-11-27,950F,950,F,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Minnesota,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
104,1173015,17000,1043600,4604,121,3.0,1997,4474.0,Medium,2008-03-20,310E,310,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
105,1173307,17000,554950,3423,121,3.0,2007,1895.0,Medium,2011-09-01,246B,246,B,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
106,1173465,20500,1036089,5895,121,3.0,2001,2099.0,Medium,2004-07-15,ZL402C,ZL402,C,,,Compact,Wheel Loader - 0.0 to 40.0 Horsepower,Georgia,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
107,1173683,27500,1066176,3350,121,3.0,1979,0.0,,2004-08-26,120G,120,G,,,,Motorgrader - 45.0 to 130.0 Horsepower,New York,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
108,1173806,24000,44979,3538,121,3.0,1999,1590.0,Low,2004-09-02,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
109,1173852,36000,70456,3539,121,3.0,2001,1386.0,Medium,2004-09-16,416D,416,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Louisiana,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
110,1173951,29000,1011099,4123,121,3.0,1975,0.0,,2004-09-30,D6C,D6,C,,,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Oklahoma,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,Multi Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
111,1174035,20000,1006369,17314,121,3.0,2003,771.0,High,2004-09-30,S300,S300,,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,California,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
112,1174036,15500,509681,7019,121,3.0,2001,1589.0,High,2004-09-30,246,246,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,California,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
113,1174045,11500,1018016,507,121,3.0,1997,3168.0,Low,2004-09-30,PC40R-8,PC40,R,-8,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Massachusetts,TEX,Track Excavators,,EROPS,,,,,,,,,,,Base + 1 Function,,,,,,,,,,,,,,,,,,,,
114,1174151,12500,1004906,3170,121,3.0,1990,2215.0,Low,2004-10-21,580K,580,K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
115,1174207,53000,1016959,5853,121,3.0,2000,4992.0,Medium,2005-02-24,EC210LC,EC210,,,LC,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
116,1174302,12000,1021258,3876,121,3.0,1973,0.0,,2004-12-16,980B,980,B,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,West Virginia,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
117,1174643,59000,1014113,495,121,3.0,1997,10462.0,High,2004-12-16,PC400LC6,PC400,,LC,6,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,Manual,,,,Steel,32 inch,None or Unspecified,Hydraulic,None or Unspecified,Double,,,,,
118,1174649,38000,1056140,3823,121,3.0,1991,0.0,,2004-12-16,950F,950,F,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Colorado,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
119,1174797,8000,1020909,3112,121,3.0,1996,3383.0,Medium,2005-02-03,1845C,1845,C,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Pennsylvania,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
120,1174856,121000,541425,1638,121,3.0,2002,2331.0,Medium,2005-01-27,D6RXL,D6,R,,XL,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Indiana,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
121,1175025,44000,182411,13398,121,3.0,2004,123.0,Low,2005-03-10,305CR,305,,,CR,Mini,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",California,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,16 inch,None or Unspecified,None or Unspecified,Yes,Double,,,,,
122,1175274,25000,1006152,7277,121,3.0,1980,8246.0,Medium,2005-04-07,950,950,,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,North Carolina,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
123,1175515,15500,356239,7002,121,3.0,2004,88.0,Low,2005-05-05,216,216,,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Missouri,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
124,1175747,16500,40557,7009,121,3.0,2002,92.0,Low,2005-05-19,226,226,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Louisiana,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
125,1175816,24000,1030033,3178,121,3.0,1997,4945.0,Medium,2006-05-18,580SUPER L,580,SUPER L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
126,1175930,55000,812167,3877,121,3.0,1000,8056.0,Low,2007-12-06,980C,980,C,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Vermont,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,29.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
127,1176178,11500,1004481,3877,121,3.0,1000,0.0,,2007-12-13,980C,980,C,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,West Virginia,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
128,1176532,33500,588564,3539,121,3.0,2005,1205.0,Medium,2008-01-31,416D,416,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,Street,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
129,1176854,66000,977140,3878,121,3.0,1000,0.0,,2008-01-31,980F,980,F,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Idaho,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
130,1176915,72000,1066709,222,121,3.0,2006,265.0,Low,2008-01-31,D41P-6,D41,P,-6,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Mississippi,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
131,1177102,32000,186945,3547,121,3.0,1997,8500.0,High,2008-02-28,426C,426,C,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Colorado,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
132,1177262,53000,1020794,4155,121,3.0,1000,0.0,,2008-03-12,D9H,D9,H,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Pennsylvania,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
133,1178121,80000,1048618,23752,121,3.0,2003,4304.0,Medium,2008-04-03,PC300LC7L,PC300,LC,7,L,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Illinois,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
134,1178179,16500,999314,17318,121,3.0,2005,1597.0,High,2008-04-17,T250,T250,,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Virginia,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
135,1178831,110000,996042,3371,121,3.0,1000,9869.0,Low,2008-05-15,14G,14,G,,,,Motorgrader - 145.0 to 170.0 Horsepower,Washington,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,Yes,Yes,None or Unspecified,Sideshift & Tip,"20.5""",,,,,,,,,,,,,,,
136,1178836,30500,1007723,3854,121,3.0,1000,3782.0,Low,2008-05-15,966C,966,C,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Washington,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
137,1178887,14500,729389,3537,121,3.0,1000,5475.0,Medium,2008-05-01,416B,416,B,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Mississippi,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,Street,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
138,1179024,15500,1028833,9512,121,3.0,2001,2345.0,Low,2008-05-01,341,341,,,,Mini,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",California,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
139,1179095,39000,322155,13832,121,3.0,2004,2100.0,Medium,2008-04-24,D5GXL,D5,G,,XL,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",West Virginia,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
140,1179106,39000,349976,4116,121,3.0,2003,128.0,Low,2008-04-24,D5G,D5,G,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Pennsylvania,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
141,1179162,74000,146794,24028,121,3.0,2000,10651.0,Medium,2008-04-17,345BIIL,345,B,II,L,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",New York,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
142,1179202,96000,769003,3863,121,3.0,2002,10549.0,Medium,2008-05-01,972G,972,G,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
143,1179517,36000,355768,3547,121,3.0,1999,2490.0,Low,2008-05-15,426C,426,C,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Kansas,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,Yes,Reversible,Yes,Extended,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
144,1179555,68000,1061727,22805,121,3.0,2006,2767.0,High,2008-05-01,EC210BLC,EC210,B,,LC,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
145,1180139,13250,1043092,20240,121,3.0,2004,58.0,Low,2008-06-12,S600,S600,,,,,Skid Steer Loader - 0.0 to 701.0 Lb Operating Capacity,Illinois,SSL,Skid Steer Loaders,,OROPS,Yes,,,,,,,,,,Standard,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
146,1180707,18500,1022802,5658,121,3.0,2003,1419.0,Low,2008-06-19,LB75B,LB75,B,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Georgia,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
147,1180935,52000,16874,13854,121,3.0,1996,0.0,,2008-07-10,D6HII,D6,H,II,,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Virginia,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Semi U,None or Unspecified,,
148,1181331,8000,1021554,4101,121,3.0,1000,0.0,,2008-07-24,D4B,D4,B,,,,"Track Type Tractor, Dozer - 75.0 to 85.0 Horsepower",Tennessee,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
